Current step: 1
Physical elapsed time: 0.000000000
CPU time: 0.000000000
id     	p[0]     	p[1]     	p[2]     	v[0]     	v[1]     	v[2]     	F[0]     	F[1]     	F[2]
2057	0.031325	0.025290	0.006192	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2058	0.030511	0.024849	0.007514	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2059	0.031170	0.024516	0.009129	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2060	0.030117	0.024001	0.008425	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2061	0.031234	0.026140	0.001934	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2062	0.030273	0.026625	0.002498	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2063	0.030474	0.026315	0.005208	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2064	0.031391	0.027183	0.005582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2065	0.030430	0.026937	0.006831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2066	0.030092	0.026918	0.008768	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2067	0.031086	0.026707	0.008040	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2068	0.030273	0.028457	0.004195	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2069	0.031108	0.028689	0.007399	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2070	0.030489	0.028084	0.008337	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2071	0.030255	0.028476	0.009829	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2072	0.030173	0.031813	0.002154	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2073	0.030940	0.030418	0.002917	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2074	0.030781	0.030335	0.004604	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2075	0.031477	0.031284	0.005093	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2076	0.030247	0.031349	0.007952	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2077	0.030892	0.030864	0.006308	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2078	0.030398	0.030338	0.008103	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2079	0.031375	0.030279	0.009687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2080	0.031058	0.032423	0.002082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2081	0.030422	0.033248	0.006844	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2082	0.031100	0.032745	0.007424	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2083	0.030405	0.032499	0.008272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2084	0.031161	0.035740	0.006007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2085	0.031686	0.034882	0.006686	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2086	0.030528	0.035430	0.008884	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2087	0.031221	0.034383	0.009126	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2088	0.030375	0.036430	0.002779	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2089	0.031580	0.037191	0.002730	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2090	0.030658	0.037041	0.004122	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2091	0.030198	0.036012	0.004277	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2092	0.030826	0.036344	0.007169	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2093	0.030265	0.037837	0.009992	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2094	0.030256	0.036294	0.008049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2095	0.030965	0.036886	0.009903	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2096	0.030386	0.038514	0.002447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2097	0.030340	0.038640	0.004249	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2098	0.030693	0.038486	0.007083	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2099	0.033427	0.001582	0.002894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2100	0.032427	0.001536	0.002937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2101	0.032001	0.002708	0.002142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2102	0.032806	0.002328	0.004052	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2103	0.032983	0.002514	0.005410	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2104	0.032258	0.003702	0.007993	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2105	0.032504	0.002784	0.008698	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2106	0.033979	0.003419	0.008158	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2107	0.032368	0.004993	0.002410	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2108	0.032915	0.004106	0.002090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2109	0.032306	0.004280	0.004484	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2110	0.033746	0.004643	0.004104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2111	0.032453	0.005003	0.007073	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2112	0.032906	0.005485	0.009918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2113	0.033371	0.004616	0.008615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2114	0.032076	0.004547	0.009786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2115	0.032450	0.006576	0.004311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2116	0.033230	0.006031	0.007926	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2117	0.032517	0.006402	0.006767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2118	0.032092	0.007373	0.006553	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2119	0.032519	0.006527	0.008876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2120	0.032570	0.007645	0.008986	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2121	0.032089	0.009176	0.001358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2122	0.032187	0.008382	0.002394	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2123	0.032880	0.009119	0.002009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2124	0.032749	0.009021	0.004143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2125	0.032156	0.008226	0.004817	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2126	0.033078	0.009957	0.004302	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2127	0.033096	0.009544	0.006121	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2128	0.032085	0.008754	0.007004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2129	0.032457	0.009620	0.008254	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2130	0.033083	0.008933	0.009050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2131	0.033025	0.010813	0.001153	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2132	0.032232	0.010406	0.003716	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2133	0.032190	0.010548	0.002469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2134	0.032942	0.011060	0.005220	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2135	0.032061	0.011380	0.006735	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2136	0.032084	0.010341	0.006617	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2137	0.033523	0.010355	0.008257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2138	0.033752	0.011337	0.009446	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2139	0.032712	0.010258	0.009651	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2140	0.032322	0.011613	0.008992	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2141	0.032329	0.012250	0.001420	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2142	0.032592	0.013271	0.004130	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2143	0.032260	0.012102	0.004683	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2144	0.033572	0.012065	0.006458	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2145	0.032620	0.012858	0.006485	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2146	0.032128	0.013799	0.007784	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2147	0.032117	0.012352	0.009904	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2148	0.032199	0.012238	0.008186	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2149	0.032065	0.013589	0.009536	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2150	0.033205	0.013078	0.008352	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2151	0.032234	0.015043	0.001005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2152	0.032491	0.015528	0.004358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2153	0.032685	0.014467	0.005227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2154	0.032637	0.015335	0.009468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2155	0.032103	0.014801	0.008113	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2156	0.032259	0.017297	0.002024	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2157	0.032061	0.016964	0.003822	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2158	0.032003	0.016109	0.006815	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2159	0.032226	0.017213	0.006135	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2160	0.033403	0.016594	0.006456	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2161	0.032789	0.017047	0.007671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2162	0.032276	0.016401	0.009601	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2163	0.032862	0.018098	0.001191	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2164	0.032681	0.019224	0.003076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2165	0.033431	0.018717	0.002077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2166	0.032321	0.018017	0.003358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2167	0.032020	0.019381	0.002086	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2168	0.033490	0.018377	0.004713	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2169	0.033675	0.019731	0.004327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2170	0.032697	0.018097	0.007525	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2171	0.033358	0.018335	0.008415	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2172	0.032966	0.018287	0.009490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2173	0.032044	0.021754	0.002095	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2174	0.033165	0.021209	0.003048	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2175	0.033577	0.020297	0.007656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2176	0.032810	0.020983	0.008828	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2177	0.032141	0.023574	0.001232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2178	0.032124	0.023856	0.003590	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2179	0.033221	0.022078	0.002399	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2180	0.032326	0.022958	0.004771	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2181	0.033561	0.022375	0.007291	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2182	0.032362	0.023638	0.006984	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2183	0.032697	0.023697	0.009857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2184	0.032203	0.022242	0.008110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2185	0.032190	0.025305	0.001320	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2186	0.032823	0.025689	0.002029	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2187	0.032990	0.024832	0.003035	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2188	0.033430	0.024752	0.006787	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2189	0.032543	0.025639	0.007354	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2190	0.032927	0.024501	0.008088	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2191	0.032871	0.027428	0.002359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2192	0.033188	0.026295	0.004057	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2193	0.032744	0.027592	0.004337	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2194	0.032582	0.027708	0.007750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2195	0.033105	0.026567	0.006056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2196	0.032243	0.026673	0.007752	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2197	0.032438	0.026247	0.008989	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2198	0.033829	0.026631	0.008206	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2199	0.032240	0.028220	0.001521	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2200	0.033419	0.028552	0.002360	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2201	0.033235	0.029092	0.005056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2202	0.032199	0.028328	0.006687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2203	0.032312	0.029462	0.009958	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2204	0.032331	0.030289	0.001313	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2205	0.033181	0.030043	0.002089	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2206	0.033023	0.030151	0.006156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2207	0.033131	0.030058	0.008018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2208	0.032712	0.030984	0.009125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2209	0.033954	0.031083	0.009706	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2210	0.033211	0.032122	0.001865	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2211	0.032088	0.032327	0.001814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2212	0.032210	0.032820	0.005297	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2213	0.033000	0.033350	0.004939	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2214	0.033177	0.032365	0.004145	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2215	0.032303	0.033192	0.006366	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2216	0.032154	0.032183	0.006744	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2217	0.033453	0.032798	0.007556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2218	0.032818	0.032267	0.008794	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2219	0.032066	0.035175	0.002583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2220	0.032846	0.034669	0.004126	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2221	0.033779	0.034152	0.006114	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2222	0.032742	0.035045	0.007069	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2223	0.032011	0.034365	0.008272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2224	0.032465	0.036447	0.002169	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2225	0.032237	0.036376	0.004244	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2226	0.032497	0.036549	0.005407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2227	0.032372	0.036269	0.008525	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2228	0.033395	0.037629	0.008628	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2229	0.032631	0.038436	0.004020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2230	0.032932	0.038592	0.007246	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2231	0.032927	0.038543	0.006226	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2232	0.034820	0.001141	0.009772	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2233	0.035167	0.002043	0.001049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2234	0.034156	0.002850	0.002289	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2235	0.035060	0.002863	0.005543	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2236	0.034383	0.003522	0.004048	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2237	0.034750	0.002324	0.007780	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2238	0.035754	0.003081	0.007082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2239	0.034728	0.002234	0.006714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2240	0.034371	0.003017	0.009978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2241	0.034393	0.002211	0.009281	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2242	0.035207	0.005569	0.004580	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2243	0.034838	0.004448	0.006602	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2244	0.034122	0.006492	0.001684	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2245	0.035291	0.006195	0.001866	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2246	0.034523	0.007419	0.002136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2247	0.034157	0.007113	0.003859	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2248	0.034623	0.006027	0.005690	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2249	0.034256	0.006540	0.004825	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2250	0.034013	0.007659	0.005063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2251	0.034386	0.006111	0.008099	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2252	0.034834	0.007331	0.008490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2253	0.035173	0.008346	0.001273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2254	0.035065	0.009496	0.002050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2255	0.034040	0.009875	0.003037	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2256	0.034652	0.008400	0.002632	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2257	0.034379	0.008196	0.004014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2258	0.034324	0.009620	0.007267	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2259	0.034296	0.008038	0.007695	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2260	0.034472	0.008609	0.006723	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2261	0.034997	0.009217	0.008278	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2262	0.034672	0.008857	0.009970	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2263	0.035405	0.010873	0.001265	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2264	0.034158	0.010116	0.002023	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2265	0.035496	0.010715	0.004118	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2266	0.034354	0.010121	0.004634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2267	0.034317	0.011998	0.005178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2268	0.034200	0.010013	0.006229	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2269	0.035529	0.010551	0.007416	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2270	0.035404	0.010420	0.006226	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2271	0.034383	0.011152	0.008098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2272	0.035224	0.011588	0.009338	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2273	0.036000	0.010785	0.009836	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2274	0.034871	0.013859	0.001541	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2275	0.034006	0.013430	0.002353	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2276	0.034136	0.012083	0.003332	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2277	0.035155	0.012830	0.004192	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2278	0.035200	0.015173	0.001308	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2279	0.034747	0.014091	0.003511	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2280	0.034002	0.015091	0.002276	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2281	0.034164	0.014158	0.005427	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2282	0.035284	0.014659	0.005647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2283	0.034776	0.014748	0.007227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2284	0.035068	0.015179	0.009816	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2285	0.034996	0.014572	0.008420	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2286	0.034233	0.014270	0.009743	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2287	0.035289	0.016724	0.001184	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2288	0.034187	0.017530	0.004102	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2289	0.034688	0.016505	0.004775	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2290	0.035255	0.017722	0.007258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2291	0.035267	0.016235	0.007380	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2292	0.034166	0.017834	0.007228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2293	0.034353	0.016826	0.008046	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2294	0.034690	0.018784	0.004399	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2295	0.034889	0.018833	0.006187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2296	0.034707	0.018417	0.009497	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2297	0.034675	0.019085	0.008676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2298	0.034931	0.020497	0.002460	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2299	0.034298	0.020205	0.003271	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2300	0.035603	0.020692	0.007539	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2301	0.034219	0.020184	0.009188	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2302	0.034371	0.021145	0.008815	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2303	0.035274	0.020347	0.008725	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2304	0.034169	0.022338	0.001512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2305	0.034879	0.022108	0.005312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2306	0.034559	0.023517	0.004055	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2307	0.034248	0.023446	0.006277	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2308	0.034642	0.022559	0.007234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2309	0.034060	0.022359	0.009863	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2310	0.034069	0.022253	0.008611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2311	0.034730	0.024053	0.002404	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2312	0.034027	0.024826	0.004150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2313	0.034545	0.024543	0.006671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2314	0.034190	0.024353	0.009180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2315	0.035655	0.024348	0.009626	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2316	0.034602	0.025135	0.008193	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2317	0.034190	0.026149	0.003165	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2318	0.034374	0.027146	0.004009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2319	0.035342	0.026976	0.004456	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2320	0.034080	0.026182	0.004641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2321	0.034298	0.027323	0.005399	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2322	0.034120	0.026833	0.006727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2323	0.034809	0.026161	0.007135	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2324	0.035461	0.027328	0.006641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2325	0.034808	0.026045	0.009528	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2326	0.035166	0.029771	0.001371	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2327	0.035499	0.028061	0.001089	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2328	0.034602	0.028565	0.002341	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2329	0.034970	0.029485	0.003563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2330	0.034337	0.028741	0.004701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2331	0.034914	0.029008	0.006281	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2332	0.034244	0.028566	0.007544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2333	0.034771	0.028367	0.009128	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2334	0.034034	0.029286	0.009311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2335	0.035335	0.031215	0.001886	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2336	0.034715	0.030553	0.002669	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2337	0.034101	0.030957	0.005338	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2338	0.035341	0.030970	0.005394	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2339	0.035450	0.031308	0.007265	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2340	0.034896	0.030447	0.008349	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2341	0.034142	0.032466	0.002212	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2342	0.034838	0.032078	0.003824	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2343	0.034466	0.033771	0.004146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2344	0.034108	0.032055	0.005979	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2345	0.034070	0.032896	0.005135	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
